Dates,12MTH_IMPVOL_100.0%MNY_DF.13,PX_LAST.13
10/11/2001,,53.07
10/12/2001,,52.245
10/15/2001,,52.905
10/16/2001,,53.1
10/17/2001,,51.58
10/18/2001,,51.475
10/19/2001,,51.085
10/22/2001,,53.695
10/23/2001,,53.2
10/24/2001,,53.35
10/25/2001,,54.35
10/26/2001,,54.915
10/29/2001,,53.265
10/30/2001,,52.68
10/31/2001,,52.19
11/1/2001,,53.135
11/2/2001,,54.1
11/5/2001,,55.25
11/6/2001,,54.69
11/7/2001,,55.225
11/8/2001,,55.7
11/9/2001,,55.77
11/12/2001,,55.475
11/13/2001,,56.705
11/14/2001,,57.43
11/15/2001,,57.31
11/16/2001,,57.5
11/19/2001,,58.36
11/20/2001,,58.075
11/21/2001,,57.675
11/22/2001,,57.675
11/23/2001,,58.625
11/26/2001,,58.475
11/27/2001,,58.115
11/28/2001,,57.295
11/29/2001,,57.615
11/30/2001,,57.29
12/3/2001,,56.935
12/4/2001,,58.215
12/5/2001,,59.43
12/6/2001,,59.415
12/7/2001,,59.15
12/10/2001,,57.795
12/11/2001,,57.92
12/12/2001,,58.0
12/13/2001,,57.52
12/14/2001,,57.9
12/17/2001,,58.65
12/18/2001,,59.75
12/19/2001,,59.9
12/20/2001,,59.24
12/21/2001,,59.6
12/24/2001,,59.71
12/25/2001,,59.71
12/26/2001,,60.315
12/27/2001,,60.08
12/28/2001,,59.96
12/31/2001,,59.105
1/1/2002,,59.105
1/2/2002,,58.57
1/3/2002,,58.375
1/4/2002,,58.55
1/7/2002,,57.85
1/8/2002,,57.525
1/9/2002,,57.325
1/10/2002,,56.6
1/11/2002,,56.895
1/14/2002,,55.88
1/15/2002,,54.75
1/16/2002,,51.85
1/17/2002,,52.26
1/18/2002,,53.4
1/21/2002,,53.4
1/22/2002,,53.21
1/23/2002,,53.73
1/24/2002,,54.73
1/25/2002,,55.615
1/28/2002,,55.27
1/29/2002,,54.325
1/30/2002,,54.935
1/31/2002,,55.5
2/1/2002,,56.635
2/4/2002,,54.75
2/5/2002,,54.34
2/6/2002,,54.845
2/7/2002,,54.755
2/8/2002,,55.605
2/11/2002,,57.005
2/12/2002,,57.085
2/13/2002,,57.905
2/14/2002,,58.45
2/15/2002,,57.76
2/18/2002,,57.76
2/19/2002,,56.995
2/20/2002,,58.55
2/21/2002,,58.0
2/22/2002,,59.5
2/25/2002,,60.225
2/26/2002,,59.65
2/27/2002,,59.5
2/28/2002,,58.965
3/1/2002,,60.16
3/4/2002,,61.505
3/5/2002,,60.075
3/6/2002,,60.785
3/7/2002,,60.565
3/8/2002,,60.75
3/11/2002,,60.25
3/12/2002,,60.65
3/13/2002,,59.75
3/14/2002,,60.295
3/15/2002,,60.7
3/18/2002,,61.1
3/19/2002,,60.85
3/20/2002,,59.95
3/21/2002,,59.15
3/22/2002,,58.195
3/25/2002,,57.85
3/26/2002,,58.325
3/27/2002,,58.48
3/28/2002,,57.505
3/29/2002,,57.505
4/1/2002,,57.63
4/2/2002,,57.495
4/3/2002,,56.455
4/4/2002,,57.06
4/5/2002,,60.965
4/8/2002,,61.815
4/9/2002,,62.46
4/10/2002,,62.57
4/11/2002,,61.92
4/12/2002,,61.11
4/15/2002,,60.775
4/16/2002,,62.205
4/17/2002,,61.76
4/18/2002,,61.84
4/19/2002,,62.445
4/22/2002,,62.505
4/23/2002,,62.14
4/24/2002,,62.75
4/25/2002,,63.475
4/26/2002,,62.2
4/29/2002,,61.32
4/30/2002,,62.9
5/1/2002,,63.0
5/2/2002,,63.58
5/3/2002,,63.5
5/6/2002,,62.11
5/7/2002,,62.145
5/8/2002,,63.09
5/9/2002,,63.15
5/10/2002,,63.45
5/13/2002,,64.25
5/14/2002,,64.995
5/15/2002,,64.75
5/16/2002,,64.705
5/17/2002,,65.035
5/20/2002,,64.12
5/21/2002,,63.49
5/22/2002,,63.77
5/23/2002,,64.245
5/24/2002,,63.975
5/27/2002,,63.975
5/28/2002,,63.39
5/29/2002,,62.5
5/30/2002,,62.55
5/31/2002,,62.715
6/3/2002,,62.225
6/4/2002,,62.54
6/5/2002,,62.865
6/6/2002,,61.775
6/7/2002,,62.22
6/10/2002,,63.0
6/11/2002,,62.74
6/12/2002,,63.775
6/13/2002,,62.9
6/14/2002,,63.025
6/17/2002,,63.55
6/18/2002,,64.25
6/19/2002,,63.875
6/20/2002,,63.405
6/21/2002,,62.0
6/24/2002,,62.06
6/25/2002,,61.305
6/26/2002,,61.21
6/27/2002,,62.585
6/28/2002,,61.5
7/1/2002,,63.7
7/2/2002,,62.885
7/3/2002,,63.05
7/4/2002,,63.05
7/5/2002,,64.935
7/8/2002,,64.575
7/9/2002,,64.0
7/10/2002,,62.0
7/11/2002,,60.7
7/12/2002,,60.435
7/15/2002,,59.445
7/16/2002,,57.95
7/17/2002,,58.73
7/18/2002,,58.325
7/19/2002,,54.44
7/22/2002,,54.5
7/23/2002,,55.88
7/24/2002,,59.86
7/25/2002,,59.975
7/26/2002,,60.425
7/29/2002,,63.33
7/30/2002,,62.745
7/31/2002,,62.915
8/1/2002,,61.065
8/2/2002,,59.935
8/5/2002,,58.35
8/6/2002,,60.655
8/7/2002,,61.9
8/8/2002,,63.1
8/9/2002,,63.075
8/12/2002,,62.815
8/13/2002,,62.0
8/14/2002,,63.265
8/15/2002,,63.4
8/16/2002,,63.29
8/19/2002,,64.65
8/20/2002,,64.445
8/21/2002,,64.395
8/22/2002,,63.615
8/23/2002,,63.14
8/26/2002,,63.625
8/27/2002,,63.44
8/28/2002,,62.49
8/29/2002,,62.325
8/30/2002,,62.475
9/2/2002,,62.475
9/3/2002,,60.015
9/4/2002,,60.325
9/5/2002,,60.365
9/6/2002,,61.315
9/9/2002,,62.03
9/10/2002,,62.595
9/11/2002,,61.95
9/12/2002,,61.165
9/13/2002,,59.915
9/16/2002,,59.53
9/17/2002,,58.335
9/18/2002,,59.175
9/19/2002,,58.595
9/20/2002,,59.73
9/23/2002,,58.745
9/24/2002,,56.565
9/25/2002,,56.65
9/26/2002,,57.875
9/27/2002,,56.275
9/30/2002,,54.985
10/1/2002,,58.14
10/2/2002,,57.235
10/3/2002,,57.51
10/4/2002,,57.25
10/7/2002,,55.44
10/8/2002,,56.885
10/9/2002,,56.16
10/10/2002,,58.275
10/11/2002,,60.3
10/14/2002,,60.475
10/15/2002,,62.625
10/16/2002,,61.655
10/17/2002,,62.54
10/18/2002,,62.655
10/21/2002,,64.5
10/22/2002,,64.395
10/23/2002,,64.68
10/24/2002,,62.865
10/25/2002,,63.865
10/28/2002,,62.685
10/29/2002,,62.875
10/30/2002,,63.665
10/31/2002,,63.47
11/1/2002,,64.025
11/4/2002,,64.15
11/5/2002,,64.42
11/6/2002,,65.245
11/7/2002,,64.3
11/8/2002,,64.145
11/11/2002,,63.18
11/12/2002,,63.905
11/13/2002,,64.34
11/14/2002,,65.0
11/15/2002,,64.75
11/18/2002,,63.75
11/19/2002,,64.01
11/20/2002,,64.355
11/21/2002,,65.49
11/22/2002,,64.865
11/25/2002,,64.325
11/26/2002,,62.7
11/27/2002,,64.815
11/28/2002,,64.815
11/29/2002,,64.925
12/2/2002,,64.175
12/3/2002,,64.1
12/4/2002,,64.0
12/5/2002,,62.95
12/6/2002,,63.05
12/9/2002,,62.025
12/10/2002,,62.55
12/11/2002,,62.355
12/12/2002,,61.825
12/13/2002,,60.885
12/16/2002,,61.825
12/17/2002,,60.75
12/18/2002,,60.43
12/19/2002,,60.15
12/20/2002,,62.065
12/23/2002,,61.78
12/24/2002,,61.715
12/25/2002,,61.715
12/26/2002,,61.615
12/27/2002,,60.67
12/30/2002,,61.475
12/31/2002,,61.65
1/1/2003,,61.65
1/2/2003,,63.375
1/3/2003,,63.135
1/6/2003,,63.595
1/7/2003,,63.535
1/8/2003,,62.85
1/9/2003,,63.845
1/10/2003,,63.31
1/13/2003,,63.27
1/14/2003,,63.99
1/15/2003,,63.51
1/16/2003,,63.325
1/17/2003,,63.16
1/20/2003,,63.16
1/21/2003,,62.82
1/22/2003,,63.75
1/23/2003,,64.485
1/24/2003,,63.175
1/27/2003,,62.54
1/28/2003,,62.915
1/29/2003,,63.3
1/30/2003,,61.955
1/31/2003,,62.275
2/3/2003,,62.495
2/4/2003,,61.55
2/5/2003,,61.57
2/6/2003,,61.51
2/7/2003,,61.24
2/10/2003,,61.835
2/11/2003,,61.54
2/12/2003,,61.125
2/13/2003,,61.205
2/14/2003,,62.545
2/17/2003,,62.545
2/18/2003,,63.305
2/19/2003,,62.935
2/20/2003,,62.425
2/21/2003,,63.425
2/24/2003,,62.51
2/25/2003,,62.85
2/26/2003,,62.4
2/27/2003,,63.09
2/28/2003,,62.685
3/3/2003,,62.38
3/4/2003,,61.85
3/5/2003,,62.55
3/6/2003,,61.74
3/7/2003,,62.25
3/10/2003,,60.84
3/11/2003,,60.505
3/12/2003,,60.73
3/13/2003,,62.715
3/14/2003,,62.775
3/17/2003,,64.75
3/18/2003,,64.985
3/19/2003,,64.865
3/20/2003,,65.305
3/21/2003,,67.185
3/24/2003,,65.29
3/25/2003,,66.15
3/26/2003,,65.865
3/27/2003,,65.83
3/28/2003,,65.255
3/31/2003,,65.015
4/1/2003,,65.42
4/2/2003,,66.83
4/3/2003,,66.925
4/4/2003,,66.99
4/7/2003,,66.28
4/8/2003,,66.74
4/9/2003,,65.805
4/10/2003,,66.39
4/11/2003,,66.455
4/14/2003,,66.62
4/15/2003,,66.82
4/16/2003,,64.5
4/17/2003,,64.99
4/18/2003,,64.99
4/21/2003,,64.915
4/22/2003,,64.875
4/23/2003,,63.9
4/24/2003,,62.86
4/25/2003,,61.45
4/28/2003,,63.4
4/29/2003,,63.485
4/30/2003,,63.02
5/1/2003,,62.45
5/2/2003,,63.075
5/5/2003,,62.405
5/6/2003,,61.41
5/7/2003,,60.755
5/8/2003,,61.54
5/9/2003,,61.405
5/12/2003,,62.225
5/13/2003,,61.735
5/14/2003,,61.58
5/15/2003,,62.925
5/16/2003,,62.725
5/19/2003,,61.99
5/20/2003,,62.385
5/21/2003,,61.635
5/22/2003,,62.385
5/23/2003,,61.75
5/26/2003,,61.75
5/27/2003,,63.05
5/28/2003,,62.505
5/29/2003,,61.66
5/30/2003,,63.235
6/2/2003,,62.5
6/3/2003,,63.09
6/4/2003,,63.5
6/5/2003,,62.83
6/6/2003,,63.2
6/9/2003,,63.105
6/10/2003,,63.105
